ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
northeuralex-mhr-EyeInTear,northeuralex-mhr,EyeInTear,False,EyeInTear-False,,
northeuralex-mhr-BowInElbow,northeuralex-mhr,BowInElbow,False,BowInElbow-False,,
northeuralex-mhr-CornerInElbow,northeuralex-mhr,CornerInElbow,False,CornerInElbow-False,,
northeuralex-mhr-WaterInTear,northeuralex-mhr,WaterInTear,False,WaterInTear-False,,
northeuralex-mhr-TreeInBark,northeuralex-mhr,TreeInBark,False,TreeInBark-False,,
northeuralex-mhr-SkinInBark,northeuralex-mhr,SkinInBark,False,SkinInBark-False,,
northeuralex-mhr-MouthInLip,northeuralex-mhr,MouthInLip,False,MouthInLip-False,,
northeuralex-mhr-SkinInLip,northeuralex-mhr,SkinInLip,False,SkinInLip-False,,
northeuralex-mhr-HandInFinger,northeuralex-mhr,HandInFinger,False,HandInFinger-False,,
northeuralex-mhr-FootInToe,northeuralex-mhr,FootInToe,True,FootInToe-True,,
northeuralex-mhr-ThreeInEight,northeuralex-mhr,ThreeInEight,False,ThreeInEight-False,,
northeuralex-mhr-ThreeInThirteen,northeuralex-mhr,ThreeInThirteen,?,ThreeInThirteen-None,,
northeuralex-mhr-FingerAndToe,northeuralex-mhr,FingerAndToe,False,FingerAndToe-False,,
northeuralex-mhr-HairAndFeather,northeuralex-mhr,HairAndFeather,False,HairAndFeather-False,,
northeuralex-mhr-HearAndSmell,northeuralex-mhr,HearAndSmell,False,HearAndSmell-False,,
northeuralex-mdf-concepts,northeuralex-mdf,concepts,952,,,
northeuralex-mdf-forms,northeuralex-mdf,forms,1157,,,
northeuralex-mdf-senses,northeuralex-mdf,senses,1015,,,
northeuralex-mdf-LegAndFoot,northeuralex-mdf,LegAndFoot,True,LegAndFoot-True,,
northeuralex-mdf-ArmAndHand,northeuralex-mdf,ArmAndHand,True,ArmAndHand-True,,
northeuralex-mdf-BarkAndSkin,northeuralex-mdf,BarkAndSkin,False,BarkAndSkin-False,,
northeuralex-mdf-FingerAndHand,northeuralex-mdf,FingerAndHand,False,FingerAndHand-False,,
northeuralex-mdf-GreenAndBlue,northeuralex-mdf,GreenAndBlue,False,GreenAndBlue-False,,
northeuralex-mdf-RedAndYellow,northeuralex-mdf,RedAndYellow,False,RedAndYellow-False,,
northeuralex-mdf-ToeAndFoot,northeuralex-mdf,ToeAndFoot,False,ToeAndFoot-False,,
northeuralex-mdf-SeeAndKnow,northeuralex-mdf,SeeAndKnow,False,SeeAndKnow-False,,
northeuralex-mdf-SeeAndUnderstand,northeuralex-mdf,SeeAndUnderstand,False,SeeAndUnderstand-False,,
northeuralex-mdf-ElbowAndKnee,northeuralex-mdf,ElbowAndKnee,False,ElbowAndKnee-False,,
northeuralex-mdf-FearAndSurprise,northeuralex-mdf,FearAndSurprise,?,FearAndSurprise-None,,
northeuralex-mdf-CommonSubstringInElbowAndKnee,northeuralex-mdf,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
northeuralex-mdf-CommonSubstringInManAndWoman,northeuralex-mdf,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
northeuralex-mdf-CommonSubstringInFearAndSurprise,northeuralex-mdf,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
northeuralex-mdf-CommonSubstringInBoyAndGirl,northeuralex-mdf,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
northeuralex-mdf-EyeInTear,northeuralex-mdf,EyeInTear,False,EyeInTear-False,,
northeuralex-mdf-BowInElbow,northeuralex-mdf,BowInElbow,False,BowInElbow-False,,
northeuralex-mdf-CornerInElbow,northeuralex-mdf,CornerInElbow,False,CornerInElbow-False,,
northeuralex-mdf-WaterInTear,northeuralex-mdf,WaterInTear,False,WaterInTear-False,,
northeuralex-mdf-TreeInBark,northeuralex-mdf,TreeInBark,False,TreeInBark-False,,
northeuralex-mdf-SkinInBark,northeuralex-mdf,SkinInBark,False,SkinInBark-False,,
northeuralex-mdf-MouthInLip,northeuralex-mdf,MouthInLip,False,MouthInLip-False,,
northeuralex-mdf-SkinInLip,northeuralex-mdf,SkinInLip,False,SkinInLip-False,,
northeuralex-mdf-HandInFinger,northeuralex-mdf,HandInFinger,False,HandInFinger-False,,
northeuralex-mdf-FootInToe,northeuralex-mdf,FootInToe,False,FootInToe-False,,
northeuralex-mdf-ThreeInEight,northeuralex-mdf,ThreeInEight,False,ThreeInEight-False,,
northeuralex-mdf-ThreeInThirteen,northeuralex-mdf,ThreeInThirteen,?,ThreeInThirteen-None,,
northeuralex-mdf-FingerAndToe,northeuralex-mdf,FingerAndToe,False,FingerAndToe-False,,
northeuralex-mdf-HairAndFeather,northeuralex-mdf,HairAndFeather,False,HairAndFeather-False,,
northeuralex-mdf-HearAndSmell,northeuralex-mdf,HearAndSmell,False,HearAndSmell-False,,
northeuralex-myv-concepts,northeuralex-myv,concepts,953,,,
northeuralex-myv-forms,northeuralex-myv,forms,1140,,,
northeuralex-myv-senses,northeuralex-myv,senses,1016,,,
northeuralex-myv-LegAndFoot,northeuralex-myv,LegAndFoot,True,LegAndFoot-True,,
northeuralex-myv-ArmAndHand,northeuralex-myv,ArmAndHand,True,ArmAndHand-True,,
northeuralex-myv-BarkAndSkin,northeuralex-myv,BarkAndSkin,False,BarkAndSkin-False,,
northeuralex-myv-FingerAndHand,northeuralex-myv,FingerAndHand,False,FingerAndHand-False,,
northeuralex-myv-GreenAndBlue,northeuralex-myv,GreenAndBlue,False,GreenAndBlue-False,,
northeuralex-myv-RedAndYellow,northeuralex-myv,RedAndYellow,False,RedAndYellow-False,,
northeuralex-myv-ToeAndFoot,northeuralex-myv,ToeAndFoot,False,ToeAndFoot-False,,
northeuralex-myv-SeeAndKnow,northeuralex-myv,SeeAndKnow,False,SeeAndKnow-False,,
northeuralex-myv-SeeAndUnderstand,northeuralex-myv,SeeAndUnderstand,False,SeeAndUnderstand-False,,
northeuralex-myv-ElbowAndKnee,northeuralex-myv,ElbowAndKnee,False,ElbowAndKnee-False,,
northeuralex-myv-FearAndSurprise,northeuralex-myv,FearAndSurprise,?,FearAndSurprise-None,,
northeuralex-myv-CommonSubstringInElbowAndKnee,northeuralex-myv,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
northeuralex-myv-CommonSubstringInManAndWoman,northeuralex-myv,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
northeuralex-myv-CommonSubstringInFearAndSurprise,northeuralex-myv,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
northeuralex-myv-CommonSubstringInBoyAndGirl,northeuralex-myv,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
northeuralex-myv-EyeInTear,northeuralex-myv,EyeInTear,False,EyeInTear-False,,
northeuralex-myv-BowInElbow,northeuralex-myv,BowInElbow,False,BowInElbow-False,,
northeuralex-myv-CornerInElbow,northeuralex-myv,CornerInElbow,False,CornerInElbow-False,,
northeuralex-myv-WaterInTear,northeuralex-myv,WaterInTear,True,WaterInTear-True,,
northeuralex-myv-TreeInBark,northeuralex-myv,TreeInBark,False,TreeInBark-False,,
northeuralex-myv-SkinInBark,northeuralex-myv,SkinInBark,False,SkinInBark-False,,
northeuralex-myv-MouthInLip,northeuralex-myv,MouthInLip,False,MouthInLip-False,,
northeuralex-myv-SkinInLip,northeuralex-myv,SkinInLip,False,SkinInLip-False,,
northeuralex-myv-HandInFinger,northeuralex-myv,HandInFinger,False,HandInFinger-False,,
northeuralex-myv-FootInToe,northeuralex-myv,FootInToe,True,FootInToe-True,,
northeuralex-myv-ThreeInEight,northeuralex-myv,ThreeInEight,False,ThreeInEight-False,,
northeuralex-myv-ThreeInThirteen,northeuralex-myv,ThreeInThirteen,?,ThreeInThirteen-None,,
northeuralex-myv-FingerAndToe,northeuralex-myv,FingerAndToe,False,FingerAndToe-False,,
northeuralex-myv-HairAndFeather,northeuralex-myv,HairAndFeather,False,HairAndFeather-False,,
northeuralex-myv-HearAndSmell,northeuralex-myv,HearAndSmell,False,HearAndSmell-False,,
northeuralex-udm-concepts,northeuralex-udm,concepts,953,,,
northeuralex-udm-forms,northeuralex-udm,forms,1145,,,
northeuralex-udm-senses,northeuralex-udm,senses,1016,,,
northeuralex-udm-LegAndFoot,northeuralex-udm,LegAndFoot,True,LegAndFoot-True,,
northeuralex-udm-ArmAndHand,northeuralex-udm,ArmAndHand,False,ArmAndHand-False,,
northeuralex-udm-BarkAndSkin,northeuralex-udm,BarkAndSkin,False,BarkAndSkin-False,,
northeuralex-udm-FingerAndHand,northeuralex-udm,FingerAndHand,False,FingerAndHand-False,,
northeuralex-udm-GreenAndBlue,northeuralex-udm,GreenAndBlue,False,GreenAndBlue-False,,
northeuralex-udm-RedAndYellow,northeuralex-udm,RedAndYellow,False,RedAndYellow-False,,
northeuralex-udm-ToeAndFoot,northeuralex-udm,ToeAndFoot,False,ToeAndFoot-False,,
northeuralex-udm-SeeAndKnow,northeuralex-udm,SeeAndKnow,False,SeeAndKnow-False,,
northeuralex-udm-SeeAndUnderstand,northeuralex-udm,SeeAndUnderstand,False,SeeAndUnderstand-False,,
northeuralex-udm-ElbowAndKnee,northeuralex-udm,ElbowAndKnee,False,ElbowAndKnee-False,,
northeuralex-udm-FearAndSurprise,northeuralex-udm,FearAndSurprise,?,FearAndSurprise-None,,
northeuralex-udm-CommonSubstringInElbowAndKnee,northeuralex-udm,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
northeuralex-udm-CommonSubstringInManAndWoman,northeuralex-udm,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
northeuralex-udm-CommonSubstringInFearAndSurprise,northeuralex-udm,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
northeuralex-udm-CommonSubstringInBoyAndGirl,northeuralex-udm,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
northeuralex-udm-EyeInTear,northeuralex-udm,EyeInTear,True,EyeInTear-True,,
northeuralex-udm-BowInElbow,northeuralex-udm,BowInElbow,False,BowInElbow-False,,
northeuralex-udm-CornerInElbow,northeuralex-udm,CornerInElbow,False,CornerInElbow-False,,
northeuralex-udm-WaterInTear,northeuralex-udm,WaterInTear,False,WaterInTear-False,,
northeuralex-udm-TreeInBark,northeuralex-udm,TreeInBark,False,TreeInBark-False,,
northeuralex-udm-SkinInBark,northeuralex-udm,SkinInBark,False,SkinInBark-False,,
northeuralex-udm-MouthInLip,northeuralex-udm,MouthInLip,False,MouthInLip-False,,
northeuralex-udm-SkinInLip,northeuralex-udm,SkinInLip,False,SkinInLip-False,,
northeuralex-udm-HandInFinger,northeuralex-udm,HandInFinger,False,HandInFinger-False,,
northeuralex-udm-FootInToe,northeuralex-udm,FootInToe,True,FootInToe-True,,
northeuralex-udm-ThreeInEight,northeuralex-udm,ThreeInEight,False,ThreeInEight-False,,
northeuralex-udm-ThreeInThirteen,northeuralex-udm,ThreeInThirteen,?,ThreeInThirteen-None,,
northeuralex-udm-FingerAndToe,northeuralex-udm,FingerAndToe,False,FingerAndToe-False,,
northeuralex-udm-HairAndFeather,northeuralex-udm,HairAndFeather,False,HairAndFeather-False,,
northeuralex-udm-HearAndSmell,northeuralex-udm,HearAndSmell,False,HearAndSmell-False,,
northeuralex-koi-concepts,northeuralex-koi,concepts,943,,,
northeuralex-koi-forms,northeuralex-koi,forms,1073,,,
northeuralex-koi-senses,northeuralex-koi,senses,1005,,,
northeuralex-koi-LegAndFoot,northeuralex-koi,LegAndFoot,False,LegAndFoot-False,,
northeuralex-koi-ArmAndHand,northeuralex-koi,ArmAndHand,False,ArmAndHand-False,,
northeuralex-koi-BarkAndSkin,northeuralex-koi,BarkAndSkin,False,BarkAndSkin-False,,
northeuralex-koi-FingerAndHand,northeuralex-koi,FingerAndHand,False,FingerAndHand-False,,
northeuralex-koi-GreenAndBlue,northeuralex-koi,GreenAndBlue,False,GreenAndBlue-False,,
northeuralex-koi-RedAndYellow,northeuralex-koi,RedAndYellow,False,RedAndYellow-False,,
northeuralex-koi-ToeAndFoot,northeuralex-koi,ToeAndFoot,False,ToeAndFoot-False,,
northeuralex-koi-SeeAndKnow,northeuralex-koi,SeeAndKnow,False,SeeAndKnow-False,,
northeuralex-koi-SeeAndUnderstand,northeuralex-koi,SeeAndUnderstand,False,SeeAndUnderstand-False,,
northeuralex-koi-ElbowAndKnee,northeuralex-koi,ElbowAndKnee,False,ElbowAndKnee-False,,
northeuralex-koi-FearAndSurprise,northeuralex-koi,FearAndSurprise,?,FearAndSurprise-None,,
northeuralex-koi-CommonSubstringInElbowAndKnee,northeuralex-koi,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
northeuralex-koi-CommonSubstringInManAndWoman,northeuralex-koi,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
northeuralex-koi-CommonSubstringInFearAndSurprise,northeuralex-koi,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
northeuralex-koi-CommonSubstringInBoyAndGirl,northeuralex-koi,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
northeuralex-koi-EyeInTear,northeuralex-koi,EyeInTear,False,EyeInTear-False,,
northeuralex-koi-BowInElbow,northeuralex-koi,BowInElbow,False,BowInElbow-False,,
northeuralex-koi-CornerInElbow,northeuralex-koi,CornerInElbow,False,CornerInElbow-False,,
northeuralex-koi-WaterInTear,northeuralex-koi,WaterInTear,False,WaterInTear-False,,
northeuralex-koi-TreeInBark,northeuralex-koi,TreeInBark,False,TreeInBark-False,,
northeuralex-koi-SkinInBark,northeuralex-koi,SkinInBark,False,SkinInBark-False,,
northeuralex-koi-MouthInLip,northeuralex-koi,MouthInLip,False,MouthInLip-False,,
northeuralex-koi-SkinInLip,northeuralex-koi,SkinInLip,False,SkinInLip-False,,
northeuralex-koi-HandInFinger,northeuralex-koi,HandInFinger,False,HandInFinger-False,,
northeuralex-koi-FootInToe,northeuralex-koi,FootInToe,False,FootInToe-False,,
northeuralex-koi-ThreeInEight,northeuralex-koi,ThreeInEight,False,ThreeInEight-False,,
northeuralex-koi-ThreeInThirteen,northeuralex-koi,ThreeInThirteen,?,ThreeInThirteen-None,,
northeuralex-koi-FingerAndToe,northeuralex-koi,FingerAndToe,True,FingerAndToe-True,,
northeuralex-koi-HairAndFeather,northeuralex-koi,HairAndFeather,False,HairAndFeather-False,,
northeuralex-koi-HearAndSmell,northeuralex-koi,HearAndSmell,False,HearAndSmell-False,,
northeuralex-kpv-concepts,northeuralex-kpv,concepts,953,,,
northeuralex-kpv-forms,northeuralex-kpv,forms,1201,,,
northeuralex-kpv-senses,northeuralex-kpv,senses,1016,,,
northeuralex-kpv-LegAndFoot,northeuralex-kpv,LegAndFoot,True,LegAndFoot-True,,
northeuralex-kpv-ArmAndHand,northeuralex-kpv,ArmAndHand,True,ArmAndHand-True,,
northeuralex-kpv-BarkAndSkin,northeuralex-kpv,BarkAndSkin,False,BarkAndSkin-False,,
northeuralex-kpv-FingerAndHand,northeuralex-kpv,FingerAndHand,False,FingerAndHand-False,,
northeuralex-kpv-GreenAndBlue,northeuralex-kpv,GreenAndBlue,False,GreenAndBlue-False,,
northeuralex-kpv-RedAndYellow,northeuralex-kpv,RedAndYellow,False,RedAndYellow-False,,
northeuralex-kpv-ToeAndFoot,northeuralex-kpv,ToeAndFoot,False,ToeAndFoot-False,,
northeuralex-kpv-SeeAndKnow,northeuralex-kpv,SeeAndKnow,False,SeeAndKnow-False,,
northeuralex-kpv-SeeAndUnderstand,northeuralex-kpv,SeeAndUnderstand,False,SeeAndUnderstand-False,,
northeuralex-kpv-ElbowAndKnee,northeuralex-kpv,ElbowAndKnee,False,ElbowAndKnee-False,,
northeuralex-kpv-FearAndSurprise,northeuralex-kpv,FearAndSurprise,?,FearAndSurprise-None,,
northeuralex-kpv-CommonSubstringInElbowAndKnee,northeuralex-kpv,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
northeuralex-kpv-CommonSubstringInManAndWoman,northeuralex-kpv,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
northeuralex-kpv-CommonSubstringInFearAndSurprise,northeuralex-kpv,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
northeuralex-kpv-CommonSubstringInBoyAndGirl,northeuralex-kpv,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
northeuralex-kpv-EyeInTear,northeuralex-kpv,EyeInTear,False,EyeInTear-False,,
northeuralex-kpv-BowInElbow,northeuralex-kpv,BowInElbow,False,BowInElbow-False,,
northeuralex-kpv-CornerInElbow,northeuralex-kpv,CornerInElbow,False,CornerInElbow-False,,
northeuralex-kpv-WaterInTear,northeuralex-kpv,WaterInTear,False,WaterInTear-False,,
northeuralex-kpv-TreeInBark,northeuralex-kpv,TreeInBark,False,TreeInBark-False,,
northeuralex-kpv-SkinInBark,northeuralex-kpv,SkinInBark,False,SkinInBark-False,,
northeuralex-kpv-MouthInLip,northeuralex-kpv,MouthInLip,True,MouthInLip-True,,
northeuralex-kpv-SkinInLip,northeuralex-kpv,SkinInLip,False,SkinInLip-False,,
northeuralex-kpv-HandInFinger,northeuralex-kpv,HandInFinger,False,HandInFinger-False,,
northeuralex-kpv-FootInToe,northeuralex-kpv,FootInToe,True,FootInToe-True,,
northeuralex-kpv-ThreeInEight,northeuralex-kpv,ThreeInEight,False,ThreeInEight-False,,
northeuralex-kpv-ThreeInThirteen,northeuralex-kpv,ThreeInThirteen,?,ThreeInThirteen-None,,
northeuralex-kpv-FingerAndToe,northeuralex-kpv,FingerAndToe,False,FingerAndToe-False,,
northeuralex-kpv-HairAndFeather,northeuralex-kpv,HairAndFeather,False,HairAndFeather-False,,
northeuralex-kpv-HearAndSmell,northeuralex-kpv,HearAndSmell,False,HearAndSmell-False,,
northeuralex-hun-concepts,northeuralex-hun,concepts,953,,,
northeuralex-hun-forms,northeuralex-hun,forms,1234,,,
northeuralex-hun-senses,northeuralex-hun,senses,1016,,,
northeuralex-hun-LegAndFoot,northeuralex-hun,LegAndFoot,True,LegAndFoot-True,,
northeuralex-hun-ArmAndHand,northeuralex-hun,ArmAndHand,False,ArmAndHand-False,,
northeuralex-hun-BarkAndSkin,northeuralex-hun,BarkAndSkin,False,BarkAndSkin-False,,
northeuralex-hun-FingerAndHand,northeuralex-hun,FingerAndHand,False,FingerAndHand-False,,
northeuralex-hun-GreenAndBlue,northeuralex-hun,GreenAndBlue,False,GreenAndBlue-False,,
northeuralex-hun-RedAndYellow,northeuralex-hun,RedAndYellow,False,RedAndYellow-False,,
northeuralex-hun-ToeAndFoot,northeuralex-hun,ToeAndFoot,False,ToeAndFoot-False,,
northeuralex-hun-SeeAndKnow,northeuralex-hun,SeeAndKnow,False,SeeAndKnow-False,,
northeuralex-hun-SeeAndUnderstand,northeuralex-hun,SeeAndUnderstand,False,SeeAndUnderstand-False,,
northeuralex-hun-ElbowAndKnee,northeuralex-hun,ElbowAndKnee,False,ElbowAndKnee-False,,
northeuralex-hun-FearAndSurprise,northeuralex-hun,FearAndSurprise,?,FearAndSurprise-None,,
northeuralex-hun-CommonSubstringInElbowAndKnee,northeuralex-hun,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
northeuralex-hun-CommonSubstringInManAndWoman,northeuralex-hun,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
northeuralex-hun-CommonSubstringInFearAndSurprise,northeuralex-hun,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
northeuralex-hun-CommonSubstringInBoyAndGirl,northeuralex-hun,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
northeuralex-hun-EyeInTear,northeuralex-hun,EyeInTear,False,EyeInTear-False,,
northeuralex-hun-BowInElbow,northeuralex-hun,BowInElbow,False,BowInElbow-False,,
northeuralex-hun-CornerInElbow,northeuralex-hun,CornerInElbow,False,CornerInElbow-False,,
northeuralex-hun-WaterInTear,northeuralex-hun,WaterInTear,False,WaterInTear-False,,
northeuralex-hun-TreeInBark,northeuralex-hun,TreeInBark,False,TreeInBark-False,,
northeuralex-hun-SkinInBark,northeuralex-hun,SkinInBark,False,SkinInBark-False,,
northeuralex-hun-MouthInLip,northeuralex-hun,MouthInLip,False,MouthInLip-False,,
northeuralex-hun-SkinInLip,northeuralex-hun,SkinInLip,False,SkinInLip-False,,
northeuralex-hun-HandInFinger,northeuralex-hun,HandInFinger,False,HandInFinger-False,,
northeuralex-hun-FootInToe,northeuralex-hun,FootInToe,True,FootInToe-True,,
northeuralex-hun-ThreeInEight,northeuralex-hun,ThreeInEight,False,ThreeInEight-False,,
northeuralex-hun-ThreeInThirteen,northeuralex-hun,ThreeInThirteen,?,ThreeInThirteen-None,,
northeuralex-hun-FingerAndToe,northeuralex-hun,FingerAndToe,False,FingerAndToe-False,,
northeuralex-hun-HairAndFeather,northeuralex-hun,HairAndFeather,False,HairAndFeather-False,,
northeuralex-hun-HearAndSmell,northeuralex-hun,HearAndSmell,False,HearAndSmell-False,,
northeuralex-kca-concepts,northeuralex-kca,concepts,887,,,
northeuralex-kca-forms,northeuralex-kca,forms,1053,,,
northeuralex-kca-senses,northeuralex-kca,senses,944,,,
northeuralex-kca-LegAndFoot,northeuralex-kca,LegAndFoot,True,LegAndFoot-True,,
northeuralex-kca-ArmAndHand,northeuralex-kca,ArmAndHand,True,ArmAndHand-True,,
northeuralex-kca-BarkAndSkin,northeuralex-kca,BarkAndSkin,False,BarkAndSkin-False,,
northeuralex-kca-FingerAndHand,northeuralex-kca,FingerAndHand,False,FingerAndHand-False,,
northeuralex-kca-GreenAndBlue,northeuralex-kca,GreenAndBlue,False,GreenAndBlue-False,,
northeuralex-kca-RedAndYellow,northeuralex-kca,RedAndYellow,False,RedAndYellow-False,,
northeuralex-kca-ToeAndFoot,northeuralex-kca,ToeAndFoot,?,ToeAndFoot-None,,
northeuralex-kca-SeeAndKnow,northeuralex-kca,SeeAndKnow,False,SeeAndKnow-False,,
northeuralex-kca-SeeAndUnderstand,northeuralex-kca,SeeAndUnderstand,False,SeeAndUnderstand-False,,
northeuralex-kca-ElbowAndKnee,northeuralex-kca,ElbowAndKnee,False,ElbowAndKnee-False,,
northeuralex-kca-FearAndSurprise,northeuralex-kca,FearAndSurprise,?,FearAndSurprise-None,,
northeuralex-kca-CommonSubstringInElbowAndKnee,northeuralex-kca,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
northeuralex-kca-CommonSubstringInManAndWoman,northeuralex-kca,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
northeuralex-kca-CommonSubstringInFearAndSurprise,northeuralex-kca,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
northeuralex-kca-CommonSubstringInBoyAndGirl,northeuralex-kca,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
northeuralex-kca-EyeInTear,northeuralex-kca,EyeInTear,True,EyeInTear-True,,
northeuralex-kca-BowInElbow,northeuralex-kca,BowInElbow,False,BowInElbow-False,,
northeuralex-kca-CornerInElbow,northeuralex-kca,CornerInElbow,False,CornerInElbow-False,,
northeuralex-kca-WaterInTear,northeuralex-kca,WaterInTear,True,WaterInTear-True,,
northeuralex-kca-TreeInBark,northeuralex-kca,TreeInBark,False,TreeInBark-False,,
northeuralex-kca-SkinInBark,northeuralex-kca,SkinInBark,False,SkinInBark-False,,
northeuralex-kca-MouthInLip,northeuralex-kca,MouthInLip,False,MouthInLip-False,,
northeuralex-kca-SkinInLip,northeuralex-kca,SkinInLip,False,SkinInLip-False,,
northeuralex-kca-HandInFinger,northeuralex-kca,HandInFinger,False,HandInFinger-False,,
northeuralex-kca-FootInToe,northeuralex-kca,FootInToe,?,FootInToe-None,,
northeuralex-kca-ThreeInEight,northeuralex-kca,ThreeInEight,False,ThreeInEight-False,,
northeuralex-kca-ThreeInThirteen,northeuralex-kca,ThreeInThirteen,?,ThreeInThirteen-None,,
northeuralex-kca-FingerAndToe,northeuralex-kca,FingerAndToe,?,FingerAndToe-None,,
northeuralex-kca-HairAndFeather,northeuralex-kca,HairAndFeather,False,HairAndFeather-False,,
northeuralex-kca-HearAndSmell,northeuralex-kca,HearAndSmell,False,HearAndSmell-False,,
northeuralex-mns-concepts,northeuralex-mns,concepts,950,,,
northeuralex-mns-forms,northeuralex-mns,forms,1145,,,
northeuralex-mns-senses,northeuralex-mns,senses,1013,,,
northeuralex-mns-LegAndFoot,northeuralex-mns,LegAndFoot,True,LegAndFoot-True,,
northeuralex-mns-ArmAndHand,northeuralex-mns,ArmAndHand,False,ArmAndHand-False,,
northeuralex-mns-BarkAndSkin,northeuralex-mns,BarkAndSkin,False,BarkAndSkin-False,,
northeuralex-mns-FingerAndHand,northeuralex-mns,FingerAndHand,False,FingerAndHand-False,,
northeuralex-mns-GreenAndBlue,northeuralex-mns,GreenAndBlue,False,GreenAndBlue-False,,
northeuralex-mns-RedAndYellow,northeuralex-mns,RedAndYellow,False,RedAndYellow-False,,
northeuralex-mns-ToeAndFoot,northeuralex-mns,ToeAndFoot,False,ToeAndFoot-False,,
northeuralex-mns-SeeAndKnow,northeuralex-mns,SeeAndKnow,False,SeeAndKnow-False,,
northeuralex-mns-SeeAndUnderstand,northeuralex-mns,SeeAndUnderstand,False,SeeAndUnderstand-False,,
northeuralex-mns-ElbowAndKnee,northeuralex-mns,ElbowAndKnee,False,ElbowAndKnee-False,,
northeuralex-mns-FearAndSurprise,northeuralex-mns,FearAndSurprise,?,FearAndSurprise-None,,
northeuralex-mns-CommonSubstringInElbowAndKnee,northeuralex-mns,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
northeuralex-mns-CommonSubstringInManAndWoman,northeuralex-mns,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
northeuralex-mns-CommonSubstringInFearAndSurprise,northeuralex-mns,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
northeuralex-mns-CommonSubstringInBoyAndGirl,northeuralex-mns,CommonSubstringInBoyAndGirl,True,CommonSubstringInBoyAndGirl-True,,
northeuralex-mns-EyeInTear,northeuralex-mns,EyeInTear,True,EyeInTear-True,,
northeuralex-mns-BowInElbow,northeuralex-mns,BowInElbow,False,BowInElbow-False,,
northeuralex-mns-CornerInElbow,northeuralex-mns,CornerInElbow,False,CornerInElbow-False,,
northeuralex-mns-WaterInTear,northeuralex-mns,WaterInTear,True,WaterInTear-True,,
northeuralex-mns-TreeInBark,northeuralex-mns,TreeInBark,False,TreeInBark-False,,
northeuralex-mns-SkinInBark,northeuralex-mns,SkinInBark,False,SkinInBark-False,,
northeuralex-mns-MouthInLip,northeuralex-mns,MouthInLip,False,MouthInLip-False,,
northeuralex-mns-SkinInLip,northeuralex-mns,SkinInLip,False,SkinInLip-False,,
northeuralex-mns-HandInFinger,northeuralex-mns,HandInFinger,False,HandInFinger-False,,
northeuralex-mns-FootInToe,northeuralex-mns,FootInToe,False,FootInToe-False,,
northeuralex-mns-ThreeInEight,northeuralex-mns,ThreeInEight,False,ThreeInEight-False,,
northeuralex-mns-ThreeInThirteen,northeuralex-mns,ThreeInThirteen,?,ThreeInThirteen-None,,
northeuralex-mns-FingerAndToe,northeuralex-mns,FingerAndToe,True,FingerAndToe-True,,
northeuralex-mns-HairAndFeather,northeuralex-mns,HairAndFeather,False,HairAndFeather-False,,
