ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
kraftchadic-Dera-SecondPersonWithM,kraftchadic-Dera,SecondPersonWithM,?,SecondPersonWithM-None,,
kraftchadic-Dera-SecondPersonWithN,kraftchadic-Dera,SecondPersonWithN,?,SecondPersonWithN-None,,
kraftchadic-Dera-MotherWithM,kraftchadic-Dera,MotherWithM,False,MotherWithM-False,,
kraftchadic-Dera-WindWithF,kraftchadic-Dera,WindWithF,False,WindWithF-False,,
kraftchadic-Dera-HasPrenasalizedConsonants,kraftchadic-Dera,HasPrenasalizedConsonants,False,HasPrenasalizedConsonants-False,,
kraftchadic-Dera-HasLabiodentalFricatives,kraftchadic-Dera,HasLabiodentalFricatives,True,HasLabiodentalFricatives-True,,
kraftchadic-Dera-FatherWithP,kraftchadic-Dera,FatherWithP,True,FatherWithP-True,,
kraftchadic-Dera-SyllableOnset,kraftchadic-Dera,SyllableOnset,3,SyllableOnset-3,,
kraftchadic-Dera-SyllableOffset,kraftchadic-Dera,SyllableOffset,4,SyllableOffset-4,,
kraftchadic-Dira-concepts,kraftchadic-Dira,concepts,395,,,
kraftchadic-Dira-forms,kraftchadic-Dira,forms,415,,,
kraftchadic-Dira-bipa_forms,kraftchadic-Dira,bipa_forms,415,,,
kraftchadic-Dira-senses,kraftchadic-Dira,senses,399,,,
kraftchadic-Dira-ConsonantQualitySize,kraftchadic-Dira,ConsonantQualitySize,29,,,
kraftchadic-Dira-VowelQualitySize,kraftchadic-Dira,VowelQualitySize,11,,,
kraftchadic-Dira-VowelSize,kraftchadic-Dira,VowelSize,11,,,
kraftchadic-Dira-ConsonantSize,kraftchadic-Dira,ConsonantSize,29,,,
kraftchadic-Dira-CVRatio,kraftchadic-Dira,CVRatio,2.6363636363636362,,,
kraftchadic-Dira-CVQualityRatio,kraftchadic-Dira,CVQualityRatio,2.6363636363636362,,,
kraftchadic-Dira-CVSoundRatio,kraftchadic-Dira,CVSoundRatio,2.6363636363636362,,,
kraftchadic-Dira-HasNasalVowels,kraftchadic-Dira,HasNasalVowels,True,HasNasalVowels-True,,
kraftchadic-Dira-HasRoundedVowels,kraftchadic-Dira,HasRoundedVowels,1,HasRoundedVowels-1,,
kraftchadic-Dira-VelarNasal,kraftchadic-Dira,VelarNasal,1,VelarNasal-1,,
kraftchadic-Dira-PlosiveVoicingGaps,kraftchadic-Dira,PlosiveVoicingGaps,5,PlosiveVoicingGaps-5,,
kraftchadic-Dira-LacksCommonConsonants,kraftchadic-Dira,LacksCommonConsonants,1,LacksCommonConsonants-1,,
kraftchadic-Dira-HasUncommonConsonants,kraftchadic-Dira,HasUncommonConsonants,5,HasUncommonConsonants-5,,
kraftchadic-Dira-PlosiveFricativeVoicing,kraftchadic-Dira,PlosiveFricativeVoicing,4,PlosiveFricativeVoicing-4,,
kraftchadic-Dira-UvularConsonants,kraftchadic-Dira,UvularConsonants,1,UvularConsonants-1,,
kraftchadic-Dira-GlottalizedConsonants,kraftchadic-Dira,GlottalizedConsonants,3,GlottalizedConsonants-3,,
kraftchadic-Dira-HasLaterals,kraftchadic-Dira,HasLaterals,2,HasLaterals-2,,
kraftchadic-Dira-SyllableStructure,kraftchadic-Dira,SyllableStructure,3,SyllableStructure-3,,
kraftchadic-Dira-FirstPersonWithM,kraftchadic-Dira,FirstPersonWithM,?,FirstPersonWithM-None,,
kraftchadic-Dira-FirstPersonWithN,kraftchadic-Dira,FirstPersonWithN,?,FirstPersonWithN-None,,
kraftchadic-Dira-SecondPersonWithT,kraftchadic-Dira,SecondPersonWithT,?,SecondPersonWithT-None,,
kraftchadic-Dira-SecondPersonWithM,kraftchadic-Dira,SecondPersonWithM,?,SecondPersonWithM-None,,
kraftchadic-Dira-SecondPersonWithN,kraftchadic-Dira,SecondPersonWithN,?,SecondPersonWithN-None,,
kraftchadic-Dira-MotherWithM,kraftchadic-Dira,MotherWithM,False,MotherWithM-False,,
kraftchadic-Dira-WindWithF,kraftchadic-Dira,WindWithF,False,WindWithF-False,,
kraftchadic-Dira-HasPrenasalizedConsonants,kraftchadic-Dira,HasPrenasalizedConsonants,False,HasPrenasalizedConsonants-False,,
kraftchadic-Dira-HasLabiodentalFricatives,kraftchadic-Dira,HasLabiodentalFricatives,True,HasLabiodentalFricatives-True,,
kraftchadic-Dira-FatherWithP,kraftchadic-Dira,FatherWithP,True,FatherWithP-True,,
kraftchadic-Dira-SyllableOnset,kraftchadic-Dira,SyllableOnset,3,SyllableOnset-3,,
kraftchadic-Dira-SyllableOffset,kraftchadic-Dira,SyllableOffset,2,SyllableOffset-2,,
kraftchadic-Dwot-concepts,kraftchadic-Dwot,concepts,410,,,
kraftchadic-Dwot-forms,kraftchadic-Dwot,forms,422,,,
kraftchadic-Dwot-bipa_forms,kraftchadic-Dwot,bipa_forms,422,,,
kraftchadic-Dwot-senses,kraftchadic-Dwot,senses,413,,,
kraftchadic-Dwot-ConsonantQualitySize,kraftchadic-Dwot,ConsonantQualitySize,34,,,
kraftchadic-Dwot-VowelQualitySize,kraftchadic-Dwot,VowelQualitySize,7,,,
kraftchadic-Dwot-VowelSize,kraftchadic-Dwot,VowelSize,7,,,
kraftchadic-Dwot-ConsonantSize,kraftchadic-Dwot,ConsonantSize,34,,,
kraftchadic-Dwot-CVRatio,kraftchadic-Dwot,CVRatio,4.857142857142857,,,
kraftchadic-Dwot-CVQualityRatio,kraftchadic-Dwot,CVQualityRatio,4.857142857142857,,,
kraftchadic-Dwot-CVSoundRatio,kraftchadic-Dwot,CVSoundRatio,4.857142857142857,,,
kraftchadic-Dwot-HasNasalVowels,kraftchadic-Dwot,HasNasalVowels,False,HasNasalVowels-False,,
kraftchadic-Dwot-HasRoundedVowels,kraftchadic-Dwot,HasRoundedVowels,1,HasRoundedVowels-1,,
kraftchadic-Dwot-VelarNasal,kraftchadic-Dwot,VelarNasal,1,VelarNasal-1,,
kraftchadic-Dwot-PlosiveVoicingGaps,kraftchadic-Dwot,PlosiveVoicingGaps,5,PlosiveVoicingGaps-5,,
kraftchadic-Dwot-LacksCommonConsonants,kraftchadic-Dwot,LacksCommonConsonants,1,LacksCommonConsonants-1,,
kraftchadic-Dwot-HasUncommonConsonants,kraftchadic-Dwot,HasUncommonConsonants,5,HasUncommonConsonants-5,,
kraftchadic-Dwot-PlosiveFricativeVoicing,kraftchadic-Dwot,PlosiveFricativeVoicing,4,PlosiveFricativeVoicing-4,,
kraftchadic-Dwot-UvularConsonants,kraftchadic-Dwot,UvularConsonants,1,UvularConsonants-1,,
kraftchadic-Dwot-GlottalizedConsonants,kraftchadic-Dwot,GlottalizedConsonants,3,GlottalizedConsonants-3,,
kraftchadic-Dwot-HasLaterals,kraftchadic-Dwot,HasLaterals,2,HasLaterals-2,,
kraftchadic-Dwot-SyllableStructure,kraftchadic-Dwot,SyllableStructure,3,SyllableStructure-3,,
kraftchadic-Dwot-FirstPersonWithM,kraftchadic-Dwot,FirstPersonWithM,?,FirstPersonWithM-None,,
kraftchadic-Dwot-FirstPersonWithN,kraftchadic-Dwot,FirstPersonWithN,?,FirstPersonWithN-None,,
kraftchadic-Dwot-SecondPersonWithT,kraftchadic-Dwot,SecondPersonWithT,?,SecondPersonWithT-None,,
kraftchadic-Dwot-SecondPersonWithM,kraftchadic-Dwot,SecondPersonWithM,?,SecondPersonWithM-None,,
kraftchadic-Dwot-SecondPersonWithN,kraftchadic-Dwot,SecondPersonWithN,?,SecondPersonWithN-None,,
kraftchadic-Dwot-MotherWithM,kraftchadic-Dwot,MotherWithM,False,MotherWithM-False,,
kraftchadic-Dwot-WindWithF,kraftchadic-Dwot,WindWithF,False,WindWithF-False,,
kraftchadic-Dwot-HasPrenasalizedConsonants,kraftchadic-Dwot,HasPrenasalizedConsonants,False,HasPrenasalizedConsonants-False,,
kraftchadic-Dwot-HasLabiodentalFricatives,kraftchadic-Dwot,HasLabiodentalFricatives,True,HasLabiodentalFricatives-True,,
kraftchadic-Dwot-FatherWithP,kraftchadic-Dwot,FatherWithP,True,FatherWithP-True,,
kraftchadic-Dwot-SyllableOnset,kraftchadic-Dwot,SyllableOnset,3,SyllableOnset-3,,
kraftchadic-Dwot-SyllableOffset,kraftchadic-Dwot,SyllableOffset,4,SyllableOffset-4,,
kraftchadic-Faligili-concepts,kraftchadic-Faligili,concepts,428,,,
kraftchadic-Faligili-forms,kraftchadic-Faligili,forms,446,,,
kraftchadic-Faligili-bipa_forms,kraftchadic-Faligili,bipa_forms,446,,,
kraftchadic-Faligili-senses,kraftchadic-Faligili,senses,432,,,
kraftchadic-Faligili-ConsonantQualitySize,kraftchadic-Faligili,ConsonantQualitySize,33,,,
kraftchadic-Faligili-VowelQualitySize,kraftchadic-Faligili,VowelQualitySize,12,,,
kraftchadic-Faligili-VowelSize,kraftchadic-Faligili,VowelSize,12,,,
kraftchadic-Faligili-ConsonantSize,kraftchadic-Faligili,ConsonantSize,33,,,
kraftchadic-Faligili-CVRatio,kraftchadic-Faligili,CVRatio,2.75,,,
kraftchadic-Faligili-CVQualityRatio,kraftchadic-Faligili,CVQualityRatio,2.75,,,
kraftchadic-Faligili-CVSoundRatio,kraftchadic-Faligili,CVSoundRatio,2.75,,,
kraftchadic-Faligili-HasNasalVowels,kraftchadic-Faligili,HasNasalVowels,True,HasNasalVowels-True,,
kraftchadic-Faligili-HasRoundedVowels,kraftchadic-Faligili,HasRoundedVowels,1,HasRoundedVowels-1,,
kraftchadic-Faligili-VelarNasal,kraftchadic-Faligili,VelarNasal,1,VelarNasal-1,,
kraftchadic-Faligili-PlosiveVoicingGaps,kraftchadic-Faligili,PlosiveVoicingGaps,5,PlosiveVoicingGaps-5,,
kraftchadic-Faligili-LacksCommonConsonants,kraftchadic-Faligili,LacksCommonConsonants,1,LacksCommonConsonants-1,,
kraftchadic-Faligili-HasUncommonConsonants,kraftchadic-Faligili,HasUncommonConsonants,5,HasUncommonConsonants-5,,
kraftchadic-Faligili-PlosiveFricativeVoicing,kraftchadic-Faligili,PlosiveFricativeVoicing,4,PlosiveFricativeVoicing-4,,
kraftchadic-Faligili-UvularConsonants,kraftchadic-Faligili,UvularConsonants,1,UvularConsonants-1,,
kraftchadic-Faligili-GlottalizedConsonants,kraftchadic-Faligili,GlottalizedConsonants,3,GlottalizedConsonants-3,,
kraftchadic-Faligili-HasLaterals,kraftchadic-Faligili,HasLaterals,2,HasLaterals-2,,
kraftchadic-Faligili-SyllableStructure,kraftchadic-Faligili,SyllableStructure,3,SyllableStructure-3,,
kraftchadic-Faligili-FirstPersonWithM,kraftchadic-Faligili,FirstPersonWithM,?,FirstPersonWithM-None,,
kraftchadic-Faligili-FirstPersonWithN,kraftchadic-Faligili,FirstPersonWithN,?,FirstPersonWithN-None,,
kraftchadic-Faligili-SecondPersonWithT,kraftchadic-Faligili,SecondPersonWithT,?,SecondPersonWithT-None,,
kraftchadic-Faligili-SecondPersonWithM,kraftchadic-Faligili,SecondPersonWithM,?,SecondPersonWithM-None,,
kraftchadic-Faligili-SecondPersonWithN,kraftchadic-Faligili,SecondPersonWithN,?,SecondPersonWithN-None,,
kraftchadic-Faligili-MotherWithM,kraftchadic-Faligili,MotherWithM,True,MotherWithM-True,,
kraftchadic-Faligili-WindWithF,kraftchadic-Faligili,WindWithF,False,WindWithF-False,,
kraftchadic-Faligili-HasPrenasalizedConsonants,kraftchadic-Faligili,HasPrenasalizedConsonants,False,HasPrenasalizedConsonants-False,,
kraftchadic-Faligili-HasLabiodentalFricatives,kraftchadic-Faligili,HasLabiodentalFricatives,True,HasLabiodentalFricatives-True,,
kraftchadic-Faligili-FatherWithP,kraftchadic-Faligili,FatherWithP,False,FatherWithP-False,,
kraftchadic-Faligili-SyllableOnset,kraftchadic-Faligili,SyllableOnset,3,SyllableOnset-3,,
kraftchadic-Faligili-SyllableOffset,kraftchadic-Faligili,SyllableOffset,4,SyllableOffset-4,,
kraftchadic-Falijilbu-concepts,kraftchadic-Falijilbu,concepts,411,,,
kraftchadic-Falijilbu-forms,kraftchadic-Falijilbu,forms,419,,,
kraftchadic-Falijilbu-bipa_forms,kraftchadic-Falijilbu,bipa_forms,419,,,
kraftchadic-Falijilbu-senses,kraftchadic-Falijilbu,senses,415,,,
kraftchadic-Falijilbu-ConsonantQualitySize,kraftchadic-Falijilbu,ConsonantQualitySize,32,,,
kraftchadic-Falijilbu-VowelQualitySize,kraftchadic-Falijilbu,VowelQualitySize,17,,,
kraftchadic-Falijilbu-VowelSize,kraftchadic-Falijilbu,VowelSize,17,,,
kraftchadic-Falijilbu-ConsonantSize,kraftchadic-Falijilbu,ConsonantSize,32,,,
kraftchadic-Falijilbu-CVRatio,kraftchadic-Falijilbu,CVRatio,1.8823529411764706,,,
kraftchadic-Falijilbu-CVQualityRatio,kraftchadic-Falijilbu,CVQualityRatio,1.8823529411764706,,,
kraftchadic-Falijilbu-CVSoundRatio,kraftchadic-Falijilbu,CVSoundRatio,1.8823529411764706,,,
kraftchadic-Falijilbu-HasNasalVowels,kraftchadic-Falijilbu,HasNasalVowels,True,HasNasalVowels-True,,
kraftchadic-Falijilbu-HasRoundedVowels,kraftchadic-Falijilbu,HasRoundedVowels,1,HasRoundedVowels-1,,
kraftchadic-Falijilbu-VelarNasal,kraftchadic-Falijilbu,VelarNasal,1,VelarNasal-1,,
kraftchadic-Falijilbu-PlosiveVoicingGaps,kraftchadic-Falijilbu,PlosiveVoicingGaps,5,PlosiveVoicingGaps-5,,
kraftchadic-Falijilbu-LacksCommonConsonants,kraftchadic-Falijilbu,LacksCommonConsonants,1,LacksCommonConsonants-1,,
kraftchadic-Falijilbu-HasUncommonConsonants,kraftchadic-Falijilbu,HasUncommonConsonants,5,HasUncommonConsonants-5,,
kraftchadic-Falijilbu-PlosiveFricativeVoicing,kraftchadic-Falijilbu,PlosiveFricativeVoicing,4,PlosiveFricativeVoicing-4,,
kraftchadic-Falijilbu-UvularConsonants,kraftchadic-Falijilbu,UvularConsonants,1,UvularConsonants-1,,
kraftchadic-Falijilbu-GlottalizedConsonants,kraftchadic-Falijilbu,GlottalizedConsonants,3,GlottalizedConsonants-3,,
kraftchadic-Falijilbu-HasLaterals,kraftchadic-Falijilbu,HasLaterals,2,HasLaterals-2,,
kraftchadic-Falijilbu-SyllableStructure,kraftchadic-Falijilbu,SyllableStructure,3,SyllableStructure-3,,
kraftchadic-Falijilbu-FirstPersonWithM,kraftchadic-Falijilbu,FirstPersonWithM,?,FirstPersonWithM-None,,
kraftchadic-Falijilbu-FirstPersonWithN,kraftchadic-Falijilbu,FirstPersonWithN,?,FirstPersonWithN-None,,
kraftchadic-Falijilbu-SecondPersonWithT,kraftchadic-Falijilbu,SecondPersonWithT,?,SecondPersonWithT-None,,
kraftchadic-Falijilbu-SecondPersonWithM,kraftchadic-Falijilbu,SecondPersonWithM,?,SecondPersonWithM-None,,
kraftchadic-Falijilbu-SecondPersonWithN,kraftchadic-Falijilbu,SecondPersonWithN,?,SecondPersonWithN-None,,
kraftchadic-Falijilbu-MotherWithM,kraftchadic-Falijilbu,MotherWithM,True,MotherWithM-True,,
kraftchadic-Falijilbu-WindWithF,kraftchadic-Falijilbu,WindWithF,False,WindWithF-False,,
kraftchadic-Falijilbu-HasPrenasalizedConsonants,kraftchadic-Falijilbu,HasPrenasalizedConsonants,False,HasPrenasalizedConsonants-False,,
kraftchadic-Falijilbu-HasLabiodentalFricatives,kraftchadic-Falijilbu,HasLabiodentalFricatives,True,HasLabiodentalFricatives-True,,
kraftchadic-Falijilbu-FatherWithP,kraftchadic-Falijilbu,FatherWithP,False,FatherWithP-False,,
kraftchadic-Falijilbu-SyllableOnset,kraftchadic-Falijilbu,SyllableOnset,3,SyllableOnset-3,,
kraftchadic-Falijilbu-SyllableOffset,kraftchadic-Falijilbu,SyllableOffset,4,SyllableOffset-4,,
kraftchadic-Falikiria-concepts,kraftchadic-Falikiria,concepts,427,,,
kraftchadic-Falikiria-forms,kraftchadic-Falikiria,forms,449,,,
kraftchadic-Falikiria-bipa_forms,kraftchadic-Falikiria,bipa_forms,449,,,
kraftchadic-Falikiria-senses,kraftchadic-Falikiria,senses,431,,,
kraftchadic-Falikiria-ConsonantQualitySize,kraftchadic-Falikiria,ConsonantQualitySize,32,,,
kraftchadic-Falikiria-VowelQualitySize,kraftchadic-Falikiria,VowelQualitySize,13,,,
kraftchadic-Falikiria-VowelSize,kraftchadic-Falikiria,VowelSize,14,,,
kraftchadic-Falikiria-ConsonantSize,kraftchadic-Falikiria,ConsonantSize,32,,,
kraftchadic-Falikiria-CVRatio,kraftchadic-Falikiria,CVRatio,2.2857142857142856,,,
kraftchadic-Falikiria-CVQualityRatio,kraftchadic-Falikiria,CVQualityRatio,2.4615384615384617,,,
kraftchadic-Falikiria-CVSoundRatio,kraftchadic-Falikiria,CVSoundRatio,2.2857142857142856,,,
kraftchadic-Falikiria-HasNasalVowels,kraftchadic-Falikiria,HasNasalVowels,True,HasNasalVowels-True,,
kraftchadic-Falikiria-HasRoundedVowels,kraftchadic-Falikiria,HasRoundedVowels,1,HasRoundedVowels-1,,
kraftchadic-Falikiria-VelarNasal,kraftchadic-Falikiria,VelarNasal,1,VelarNasal-1,,
kraftchadic-Falikiria-PlosiveVoicingGaps,kraftchadic-Falikiria,PlosiveVoicingGaps,5,PlosiveVoicingGaps-5,,
kraftchadic-Falikiria-LacksCommonConsonants,kraftchadic-Falikiria,LacksCommonConsonants,1,LacksCommonConsonants-1,,
kraftchadic-Falikiria-HasUncommonConsonants,kraftchadic-Falikiria,HasUncommonConsonants,5,HasUncommonConsonants-5,,
kraftchadic-Falikiria-PlosiveFricativeVoicing,kraftchadic-Falikiria,PlosiveFricativeVoicing,4,PlosiveFricativeVoicing-4,,
kraftchadic-Falikiria-UvularConsonants,kraftchadic-Falikiria,UvularConsonants,1,UvularConsonants-1,,
kraftchadic-Falikiria-GlottalizedConsonants,kraftchadic-Falikiria,GlottalizedConsonants,3,GlottalizedConsonants-3,,
kraftchadic-Falikiria-HasLaterals,kraftchadic-Falikiria,HasLaterals,2,HasLaterals-2,,
kraftchadic-Falikiria-SyllableStructure,kraftchadic-Falikiria,SyllableStructure,3,SyllableStructure-3,,
kraftchadic-Falikiria-FirstPersonWithM,kraftchadic-Falikiria,FirstPersonWithM,?,FirstPersonWithM-None,,
kraftchadic-Falikiria-FirstPersonWithN,kraftchadic-Falikiria,FirstPersonWithN,?,FirstPersonWithN-None,,
kraftchadic-Falikiria-SecondPersonWithT,kraftchadic-Falikiria,SecondPersonWithT,?,SecondPersonWithT-None,,
kraftchadic-Falikiria-SecondPersonWithM,kraftchadic-Falikiria,SecondPersonWithM,?,SecondPersonWithM-None,,
kraftchadic-Falikiria-SecondPersonWithN,kraftchadic-Falikiria,SecondPersonWithN,?,SecondPersonWithN-None,,
kraftchadic-Falikiria-MotherWithM,kraftchadic-Falikiria,MotherWithM,True,MotherWithM-True,,
kraftchadic-Falikiria-WindWithF,kraftchadic-Falikiria,WindWithF,False,WindWithF-False,,
kraftchadic-Falikiria-HasPrenasalizedConsonants,kraftchadic-Falikiria,HasPrenasalizedConsonants,False,HasPrenasalizedConsonants-False,,
kraftchadic-Falikiria-HasLabiodentalFricatives,kraftchadic-Falikiria,HasLabiodentalFricatives,True,HasLabiodentalFricatives-True,,
kraftchadic-Falikiria-FatherWithP,kraftchadic-Falikiria,FatherWithP,False,FatherWithP-False,,
kraftchadic-Falikiria-SyllableOnset,kraftchadic-Falikiria,SyllableOnset,3,SyllableOnset-3,,
kraftchadic-Falikiria-SyllableOffset,kraftchadic-Falikiria,SyllableOffset,4,SyllableOffset-4,,
kraftchadic-Falimucella-concepts,kraftchadic-Falimucella,concepts,429,,,
kraftchadic-Falimucella-forms,kraftchadic-Falimucella,forms,440,,,
kraftchadic-Falimucella-bipa_forms,kraftchadic-Falimucella,bipa_forms,440,,,
kraftchadic-Falimucella-senses,kraftchadic-Falimucella,senses,433,,,
kraftchadic-Falimucella-ConsonantQualitySize,kraftchadic-Falimucella,ConsonantQualitySize,31,,,
kraftchadic-Falimucella-VowelQualitySize,kraftchadic-Falimucella,VowelQualitySize,11,,,
kraftchadic-Falimucella-VowelSize,kraftchadic-Falimucella,VowelSize,11,,,
kraftchadic-Falimucella-ConsonantSize,kraftchadic-Falimucella,ConsonantSize,31,,,
kraftchadic-Falimucella-CVRatio,kraftchadic-Falimucella,CVRatio,2.8181818181818183,,,
kraftchadic-Falimucella-CVQualityRatio,kraftchadic-Falimucella,CVQualityRatio,2.8181818181818183,,,
kraftchadic-Falimucella-CVSoundRatio,kraftchadic-Falimucella,CVSoundRatio,2.8181818181818183,,,
kraftchadic-Falimucella-HasNasalVowels,kraftchadic-Falimucella,HasNasalVowels,False,HasNasalVowels-False,,
kraftchadic-Falimucella-HasRoundedVowels,kraftchadic-Falimucella,HasRoundedVowels,1,HasRoundedVowels-1,,
kraftchadic-Falimucella-VelarNasal,kraftchadic-Falimucella,VelarNasal,1,VelarNasal-1,,
kraftchadic-Falimucella-PlosiveVoicingGaps,kraftchadic-Falimucella,PlosiveVoicingGaps,5,PlosiveVoicingGaps-5,,
kraftchadic-Falimucella-LacksCommonConsonants,kraftchadic-Falimucella,LacksCommonConsonants,1,LacksCommonConsonants-1,,
kraftchadic-Falimucella-HasUncommonConsonants,kraftchadic-Falimucella,HasUncommonConsonants,5,HasUncommonConsonants-5,,
kraftchadic-Falimucella-PlosiveFricativeVoicing,kraftchadic-Falimucella,PlosiveFricativeVoicing,4,PlosiveFricativeVoicing-4,,
kraftchadic-Falimucella-UvularConsonants,kraftchadic-Falimucella,UvularConsonants,1,UvularConsonants-1,,
kraftchadic-Falimucella-GlottalizedConsonants,kraftchadic-Falimucella,GlottalizedConsonants,3,GlottalizedConsonants-3,,
kraftchadic-Falimucella-HasLaterals,kraftchadic-Falimucella,HasLaterals,2,HasLaterals-2,,
kraftchadic-Falimucella-SyllableStructure,kraftchadic-Falimucella,SyllableStructure,3,SyllableStructure-3,,
kraftchadic-Falimucella-FirstPersonWithM,kraftchadic-Falimucella,FirstPersonWithM,?,FirstPersonWithM-None,,
kraftchadic-Falimucella-FirstPersonWithN,kraftchadic-Falimucella,FirstPersonWithN,?,FirstPersonWithN-None,,
kraftchadic-Falimucella-SecondPersonWithT,kraftchadic-Falimucella,SecondPersonWithT,?,SecondPersonWithT-None,,
kraftchadic-Falimucella-SecondPersonWithM,kraftchadic-Falimucella,SecondPersonWithM,?,SecondPersonWithM-None,,
kraftchadic-Falimucella-SecondPersonWithN,kraftchadic-Falimucella,SecondPersonWithN,?,SecondPersonWithN-None,,
kraftchadic-Falimucella-MotherWithM,kraftchadic-Falimucella,MotherWithM,True,MotherWithM-True,,
kraftchadic-Falimucella-WindWithF,kraftchadic-Falimucella,WindWithF,False,WindWithF-False,,
kraftchadic-Falimucella-HasPrenasalizedConsonants,kraftchadic-Falimucella,HasPrenasalizedConsonants,False,HasPrenasalizedConsonants-False,,
kraftchadic-Falimucella-HasLabiodentalFricatives,kraftchadic-Falimucella,HasLabiodentalFricatives,True,HasLabiodentalFricatives-True,,
kraftchadic-Falimucella-FatherWithP,kraftchadic-Falimucella,FatherWithP,False,FatherWithP-False,,
kraftchadic-Falimucella-SyllableOnset,kraftchadic-Falimucella,SyllableOnset,3,SyllableOnset-3,,
kraftchadic-Falimucella-SyllableOffset,kraftchadic-Falimucella,SyllableOffset,4,SyllableOffset-4,,
kraftchadic-Faliwagira-concepts,kraftchadic-Faliwagira,concepts,405,,,
kraftchadic-Faliwagira-forms,kraftchadic-Faliwagira,forms,412,,,
kraftchadic-Faliwagira-bipa_forms,kraftchadic-Faliwagira,bipa_forms,412,,,
kraftchadic-Faliwagira-senses,kraftchadic-Faliwagira,senses,409,,,
kraftchadic-Faliwagira-ConsonantQualitySize,kraftchadic-Faliwagira,ConsonantQualitySize,32,,,
kraftchadic-Faliwagira-VowelQualitySize,kraftchadic-Faliwagira,VowelQualitySize,12,,,
kraftchadic-Faliwagira-VowelSize,kraftchadic-Faliwagira,VowelSize,12,,,
kraftchadic-Faliwagira-ConsonantSize,kraftchadic-Faliwagira,ConsonantSize,32,,,
kraftchadic-Faliwagira-CVRatio,kraftchadic-Faliwagira,CVRatio,2.6666666666666665,,,
kraftchadic-Faliwagira-CVQualityRatio,kraftchadic-Faliwagira,CVQualityRatio,2.6666666666666665,,,
kraftchadic-Faliwagira-CVSoundRatio,kraftchadic-Faliwagira,CVSoundRatio,2.6666666666666665,,,
kraftchadic-Faliwagira-HasNasalVowels,kraftchadic-Faliwagira,HasNasalVowels,True,HasNasalVowels-True,,
kraftchadic-Faliwagira-HasRoundedVowels,kraftchadic-Faliwagira,HasRoundedVowels,1,HasRoundedVowels-1,,
kraftchadic-Faliwagira-VelarNasal,kraftchadic-Faliwagira,VelarNasal,1,VelarNasal-1,,
kraftchadic-Faliwagira-PlosiveVoicingGaps,kraftchadic-Faliwagira,PlosiveVoicingGaps,5,PlosiveVoicingGaps-5,,
kraftchadic-Faliwagira-LacksCommonConsonants,kraftchadic-Faliwagira,LacksCommonConsonants,1,LacksCommonConsonants-1,,
kraftchadic-Faliwagira-HasUncommonConsonants,kraftchadic-Faliwagira,HasUncommonConsonants,5,HasUncommonConsonants-5,,
kraftchadic-Faliwagira-PlosiveFricativeVoicing,kraftchadic-Faliwagira,PlosiveFricativeVoicing,4,PlosiveFricativeVoicing-4,,
kraftchadic-Faliwagira-UvularConsonants,kraftchadic-Faliwagira,UvularConsonants,1,UvularConsonants-1,,
kraftchadic-Faliwagira-GlottalizedConsonants,kraftchadic-Faliwagira,GlottalizedConsonants,3,GlottalizedConsonants-3,,
kraftchadic-Faliwagira-HasLaterals,kraftchadic-Faliwagira,HasLaterals,2,HasLaterals-2,,
kraftchadic-Faliwagira-SyllableStructure,kraftchadic-Faliwagira,SyllableStructure,3,SyllableStructure-3,,
kraftchadic-Faliwagira-FirstPersonWithM,kraftchadic-Faliwagira,FirstPersonWithM,?,FirstPersonWithM-None,,
kraftchadic-Faliwagira-FirstPersonWithN,kraftchadic-Faliwagira,FirstPersonWithN,?,FirstPersonWithN-None,,
kraftchadic-Faliwagira-SecondPersonWithT,kraftchadic-Faliwagira,SecondPersonWithT,?,SecondPersonWithT-None,,
kraftchadic-Faliwagira-SecondPersonWithM,kraftchadic-Faliwagira,SecondPersonWithM,?,SecondPersonWithM-None,,
kraftchadic-Faliwagira-SecondPersonWithN,kraftchadic-Faliwagira,SecondPersonWithN,?,SecondPersonWithN-None,,
kraftchadic-Faliwagira-MotherWithM,kraftchadic-Faliwagira,MotherWithM,True,MotherWithM-True,,
kraftchadic-Faliwagira-WindWithF,kraftchadic-Faliwagira,WindWithF,False,WindWithF-False,,
kraftchadic-Faliwagira-HasPrenasalizedConsonants,kraftchadic-Faliwagira,HasPrenasalizedConsonants,False,HasPrenasalizedConsonants-False,,
kraftchadic-Faliwagira-HasLabiodentalFricatives,kraftchadic-Faliwagira,HasLabiodentalFricatives,True,HasLabiodentalFricatives-True,,
kraftchadic-Faliwagira-FatherWithP,kraftchadic-Faliwagira,FatherWithP,False,FatherWithP-False,,
kraftchadic-Faliwagira-SyllableOnset,kraftchadic-Faliwagira,SyllableOnset,3,SyllableOnset-3,,
kraftchadic-Faliwagira-SyllableOffset,kraftchadic-Faliwagira,SyllableOffset,4,SyllableOffset-4,,
kraftchadic-Gaanda-concepts,kraftchadic-Gaanda,concepts,427,,,
kraftchadic-Gaanda-forms,kraftchadic-Gaanda,forms,434,,,
kraftchadic-Gaanda-bipa_forms,kraftchadic-Gaanda,bipa_forms,434,,,
kraftchadic-Gaanda-senses,kraftchadic-Gaanda,senses,431,,,
kraftchadic-Gaanda-ConsonantQualitySize,kraftchadic-Gaanda,ConsonantQualitySize,27,,,
